State;Grade;Subject;National Average;Question;State Average;Subject Code
Arunachal Pradesh;Grade 8;Social Studies;56.08979533;Explains the functioning of media with appropriate examples from newspapers;59.32352351;SST731
Arunachal Pradesh;Grade 8;Social Studies;38.287391;Differentiates between different kinds of markets;28.27968952;SST733
Arunachal Pradesh;Grade 8;Social Studies;40.68413325;Traces how goods travel through various market places;39.66392616;SST734
Arunachal Pradesh;Grade 8;Social Studies;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;34.80091458;SST802
Arunachal Pradesh;Grade 8;Social Studies;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;29.42011815;SST805
Arunachal Pradesh;Grade 8;Social Studies;37.39117524;Justifies judicious use of natural resources;33.58921187;SST807
Arunachal Pradesh;Grade 8;Social Studies;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;35.47414202;SST809
Arunachal Pradesh;Grade 8;Social Studies;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;21.01885373;SST810
Arunachal Pradesh;Grade 8;Social Studies;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;33.14383163;SST815
Arunachal Pradesh;Grade 8;Social Studies;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;29.58421376;SST816
Arunachal Pradesh;Grade 8;Social Studies;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;38.2359767;SST818
Arunachal Pradesh;Grade 8;Social Studies;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;38.81895336;SST823
Arunachal Pradesh;Grade 8;Social Studies;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);29.3687659;SST827
Arunachal Pradesh;Grade 8;Social Studies;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;29.54899215;SST831
Arunachal Pradesh;Grade 8;Social Studies;60.53447082;Draws bar diagram to show population of different countries/India/states;63.25832601;SST833
Arunachal Pradesh;Grade 10;English;43.18472;Reads, comprehends and responds to complex texts independently.;53.81402;E1007
Arunachal Pradesh;Grade 10;Modern Indian Language;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;34.87639;MIL1011
Arunachal Pradesh;Grade 10;Mathematics;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;37.33318;M1001
Arunachal Pradesh;Grade 10;Mathematics;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;27.939564;M1002
Arunachal Pradesh;Grade 10;Mathematics;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;26.891651;M1003
Arunachal Pradesh;Grade 10;Mathematics;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;28.287504;M1004
Arunachal Pradesh;Grade 10;Mathematics;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;28.094124;M1005
Arunachal Pradesh;Grade 10;Mathematics;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;28.623842;M1006
Arunachal Pradesh;Grade 10;Mathematics;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";24.846964;M1007
Arunachal Pradesh;Grade 10;Mathematics;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;29.368624;M1008
Arunachal Pradesh;Grade 10;Mathematics;36.4026;Derives proofs of theorems related to the tangents of circles.;27.493694;M1009
Arunachal Pradesh;Grade 10;Mathematics;20.765802;Examines the steps of geometrical constructions and reason out each step;19.289165;M1010
Arunachal Pradesh;Grade 10;Mathematics;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;31.99904;M1011
Arunachal Pradesh;Grade 10;Mathematics;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;22.538645;M1012
Arunachal Pradesh;Grade 10;Science;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;36.790565;SCI1001
Arunachal Pradesh;Grade 10;Science;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;37.82689;SCI1002
Arunachal Pradesh;Grade 10;Science;40.16393;Relates processes and phenomena with causes and effects;43.286392;SCI1003
Arunachal Pradesh;Grade 10;Science;35.628475;Explains processes and phenomena.;35.11862;SCI1004
Arunachal Pradesh;Grade 10;Science;29.918556;Analyses and interprets data, graphs, and figures;29.143602;SCI1005
Arunachal Pradesh;Grade 10;Science;28.238886;Calculates using the data given;27.564072;SCI1006
Arunachal Pradesh;Grade 10;Science;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;35.37011;SCI1007
Arunachal Pradesh;Grade 10;Science;32.583794;Applies learning to hypothetical situations;35.51156;SCI1008
Arunachal Pradesh;Grade 10;Science;36.140385;Applies scientific concepts in daily life and solving problems;37.028435;SCI1009
Arunachal Pradesh;Grade 10;Science;28.161814;Derives formulae, equations, and laws;28.536095;SCI1010
Arunachal Pradesh;Grade 10;Social Studies;33.983433;Recognises and retrieves facts, figures, and narrate processes.;36.634678;SST1001
Arunachal Pradesh;Grade 10;Social Studies;36.572113;Classifies and compares events, facts, data, and figures.;40.4085;SST1002
Arunachal Pradesh;Grade 10;Social Studies;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;36.898106;SST1003
Arunachal Pradesh;Grade 10;Social Studies;33.303093;Analyses and evaluates information.;35.753284;SST1004
Arunachal Pradesh;Grade 10;Social Studies;41.890568;Interprets.;46.83732;SST1005
Arunachal Pradesh;Grade 10;Social Studies;27.184587;Draws interlinkages within Social Science.;28.281816;SST1006
Arunachal Pradesh;Grade 10;Social Studies;51.316265;Identifies assumptions, biases, prejudices, or stereotypes about various aspects.;52.718792;SST1007
Arunachal Pradesh;Grade 10;Social Studies;45.048756;Demonstrates inquisitiveness, enquiry.;49.858627;SST1008
Arunachal Pradesh;Grade 10;Social Studies;28.27952;Constructs views, arguments, and ideas on the basis of collected or given information.;25.751467;SST1009
Arunachal Pradesh;Grade 10;Social Studies;35.440754;Extrapolates and predicts events and phenomena.;47.12541;SST1010
Arunachal Pradesh;Grade 10;Social Studies;44.899364;Illustrates decision making/problem solving skills.;50.500324;SST1011
Arunachal Pradesh;Grade 10;Social Studies;37.20472;Shows sensitivity and appreciation skills.;39.39897;SST1012
Nagaland;Grade 3;Language;63.63026186;Reads small texts with comprehension i.e., identifies main ideas, details,sequence and draws conclusions;60.32282816;L304
Nagaland;Grade 3;Language;58.37958018;Reads printed scripts on the classroom walls: poems, posters, charts etc.;58.2599392;L312
Nagaland;Grade 3;Mathematics;44.86014936;Reads and writes numbers up to 999 using place value;35.88638641;M301
Nagaland;Grade 3;Mathematics;69.59105659;Compares numbers up to 999 based on their place values;63.16455052;M302
Nagaland;Grade 3;Mathematics;53.09433594;Solves simple daily life problems using addition and subtraction of three digit numbers with and without regrouping;47.4478041;M303
Nagaland;Grade 3;Mathematics;61.36625068;Constructs and uses the multiplication facts (up till 10) in daily life situations;51.43444254;M304
Nagaland;Grade 3;Mathematics;52.62719893;Analyses and applies an appropriate number operation in the situation/ context;45.265554;M305
Nagaland;Grade 3;Mathematics;47.12859715;Explains the meaning of division facts by equal grouping/sharing and finds it by repeated subtraction;40.97493434;M306
Nagaland;Grade 3;Mathematics;43.42736751;Identifies and makes 2D-shapes by paper folding. paper cutting on the dot grid, using straight lines etc.;35.9027797;M309
Nagaland;Grade 3;Mathematics;55.87288305;Fills a given region leaving no gaps using a tile of a given shape;52.78614854;M311
Nagaland;Grade 3;Mathematics;50.42683159;Estimates and measures length and distance using standard units like centimeters or meters & identifies relationships;45.35962662;M312
Nagaland;Grade 3;Mathematics;71.18972678;Reads the time correctly to the hour using a clock/watch;66.6027457;M317
Nagaland;Grade 3;Mathematics;56.32346284;Extends patterns in simple shapes and numbers;48.5878606;M318
Nagaland;Grade 3;Mathematics;52.83858721;Records data using tally marks, represents pictorially and draws;49.92449521;M319
Nagaland;Grade 3;EVS;61.58180576;Identifies simple features (e.g. movement, at places found/ kept, eating habits, sounds) of animals and birds in the immediate surroundings.;62.65740935;EVS302
Nagaland;Grade 3;EVS;51.2573532;Identifies relationships with and among family members;45.8260481;EVS303
Nagaland;Grade 3;EVS;65.20640349;Identifies objects, signs (vessels, stoves, transport, means of communication, transport, signboards etc.), places (types of houses/shelters, bus stand, petrol pump etc.) activities (works people do, cooking processes, etc.) at home/school/ neighborhoods;63.21005012;EVS304
Nagaland;Grade 3;EVS;52.05501548;Describes need of food for people of different age groups, animals/birds, availability of food and water and use of water at home and surroundings.;52.20797474;EVS305
Nagaland;Grade 3;EVS;63.03021748;Groups objects, birds, animals, features, activities according to differences/ similarities using different senses. (e.g. appearance/place of living/ food/ movement/ likes-dislikes/ any other features);61.57556807;EVS307
Nagaland;Grade 3;EVS;65.92871657;Identifies directions, location of objects/places in simple maps using signs/symbols/ verbally;67.80253673;EVS309
Nagaland;Grade 3;EVS;67.30950727;Guesses properties, estimates quantities of materials/activities in daily life and verifies using symbols/non-standard units;66.71164349;EVS310
